Crop,NO,Year,Province,Province1,NO.Station,Tave,Tmax,Tmin,GDD>0,GDD>10,PRE,SSD,RAD,Soil type,Soil type1,Soil texture,SOM,OP,AK,pH,N,P2O5,K2O,Ynpk
M-NEC,MNEC0259,2011,黑龙江农垦总局,Heilongjiang,8650985,19.08076923,24.23692308,14.43076923,2480.5,1185.2,246.5,1003.7,2305.89,白浆土,Albic soils,loam,34.5,26.6,132,5.8,240,165,90,8246
M-NEC,MNEC0260,2011,黑龙江农垦总局,Heilongjiang,8650985,19.08076923,24.23692308,14.43076923,2480.5,1185.2,246.5,1003.7,2305.89,白浆土,Albic soils,loam,29.2,12.4,124,5.8,240,165,90,7754
M-NEC,MNEC0261,2011,黑龙江农垦总局,Heilongjiang,8650985,19.08076923,24.23692308,14.43076923,2480.5,1185.2,246.5,1003.7,2305.89,白浆土,Albic soils,loam,34.3,21.6,125,5,240,165,90,6738
M-NEC,MNEC0262,2011,黑龙江农垦总局,Heilongjiang,8650985,19.08076923,24.23692308,14.43076923,2480.5,1185.2,246.5,1003.7,2305.89,白浆土,Albic soils,loam,41.6,17.2,156,5.4,240,165,90,12000
M-NEC,MNEC0263,2011,黑龙江农垦总局,Heilongjiang,8650985,19.08076923,24.23692308,14.43076923,2480.5,1185.2,246.5,1003.7,2305.89,白浆土,Albic soils,loam,30.7,20.4,129,5.3,240,165,90,10154
M-NEC,MNEC0264,2011,黑龙江农垦总局,Heilongjiang,8650985,19.08076923,24.23692308,14.43076923,2480.5,1185.2,246.5,1003.7,2305.89,白浆土,Albic soils,loam,35.9,17.6,144,5.4,240,165,90,8246
M-NEC,MNEC0265,2011,黑龙江农垦总局,Heilongjiang,8650985,19.08076923,24.23692308,14.43076923,2480.5,1185.2,246.5,1003.7,2305.89,白浆土,Albic soils,loam,35.9,17.6,144,5.4,240,165,90,9876
M-NEC,MNEC0266,2011,黑龙江农垦总局,Heilongjiang,8650985,19.08076923,24.23692308,14.43076923,2480.5,1185.2,246.5,1003.7,2305.89,白浆土,Albic soils,loam,34.8,19.8,153,5.2,240,165,90,9323
M-NEC,MNEC0267,2011,黑龙江农垦总局,Heilongjiang,8650985,19.08076923,24.23692308,14.43076923,2480.5,1185.2,246.5,1003.7,2305.89,白浆土,Albic soils,loam,37.3,10.5,139,5.6,240,165,90,10092
M-NEC,MNEC0268,2012,黑龙江农垦总局,Heilongjiang,8650985,19.1787234,24.24113475,14.40212766,2704.2,1294.6,408.7,1032.7,2409.76,白浆土,Albic soils,loam,23.6,17,100,5.9,138,69,41,5994
M-NEC,MNEC0269,2012,黑龙江农垦总局,Heilongjiang,8650985,19.1787234,24.24113475,14.40212766,2704.2,1294.6,408.7,1032.7,2409.76,白浆土,Albic soils,loam,32.7,18,105,5.5,138,69,41,7470
M-NEC,MNEC0270,2012,黑龙江农垦总局,Heilongjiang,8650985,19.1787234,24.24113475,14.40212766,2704.2,1294.6,408.7,1032.7,2409.76,白浆土,Albic soils,loam,31.6,17.2,164,5.7,138,69,41,9437
M-NEC,MNEC0271,2012,黑龙江农垦总局,Heilongjiang,8650985,19.1787234,24.24113475,14.40212766,2704.2,1294.6,408.7,1032.7,2409.76,白浆土,Albic soils,loam,27.7,18.2,128,5.8,138,69,41,7931
M-NEC,MNEC0272,2012,黑龙江农垦总局,Heilongjiang,8650985,19.1787234,24.24113475,14.40212766,2704.2,1294.6,408.7,1032.7,2409.76,白浆土,Albic soils,sandy loam,30.1,11.5,128,5.7,138,69,41,8514
M-NEC,MNEC0273,2012,黑龙江农垦总局,Heilongjiang,8650985,19.20921986,24.24964539,14.4248227,2708.5,1298.5,401,1032,2405.95,白浆土,Albic soils,sandy loam,36,21.7,177,5.7,138,69,41,8945
M-NEC,MNEC0274,2012,黑龙江农垦总局,Heilongjiang,8650985,19.20921986,24.24964539,14.4248227,2708.5,1298.5,401,1032,2405.95,白浆土,Albic soils,sandy loam,44.6,23.1,283,5.8,138,69,41,7424
M-NEC,MNEC0275,2012,黑龙江农垦总局,Heilongjiang,8650985,19.23191489,24.26524823,14.46595745,2711.7,1301.7,404.2,1032.9,2402.14,白浆土,Albic soils,sandy loam,24.7,14.7,92,5.7,138,69,41,7101
M-NEC,MNEC0276,2012,黑龙江农垦总局,Heilongjiang,8650985,19.23191489,24.26524823,14.46595745,2711.7,1301.7,404.2,1032.9,2402.14,白浆土,Albic soils,loam,30.5,17.1,94,5.7,138,69,41,7163
M-NEC,MNEC0277,2012,黑龙江农垦总局,Heilongjiang,8650985,19.23191489,24.26524823,14.46595745,2711.7,1301.7,404.2,1032.9,2402.14,白浆土,Albic soils,loam,43.9,15.3,275,5.5,138,69,41,8514
M-NEC,MNEC0278,2011,黑龙江农垦总局,Heilongjiang,8650557,17.30844156,23.59155844,11.04675325,2665.5,1178.7,314.7,1316.7,2768.23,黑土,Black soils,silty clay loam,32.5,40.5,386,5.9,150,95,28,10484
M-NEC,MNEC0279,2011,黑龙江农垦总局,Heilongjiang,8650557,17.30844156,23.59155844,11.04675325,2665.5,1178.7,314.7,1316.7,2768.23,黑土,Black soils,silty clay loam,45.3,35.1,365,5.7,150,95,28,10503
M-NEC,MNEC0280,2011,黑龙江农垦总局,Heilongjiang,8650557,17.30844156,23.59155844,11.04675325,2665.5,1178.7,314.7,1316.7,2768.23,黑土,Black soils,silty clay loam,48.3,31.5,358,5.5,150,95,28,10464
M-NEC,MNEC0281,2011,黑龙江农垦总局,Heilongjiang,8650557,17.30844156,23.59155844,11.04675325,2665.5,1178.7,314.7,1316.7,2768.23,黑土,Black soils,silty clay loam,42.1,36.7,315,5.4,150,95,28,10461
M-NEC,MNEC0282,2011,黑龙江农垦总局,Heilongjiang,8650557,17.30844156,23.59155844,11.04675325,2665.5,1178.7,314.7,1316.7,2768.23,黑土,Black soils,silty clay loam,30.2,35.4,385,6.1,150,95,28,10520
M-NEC,MNEC0283,2011,黑龙江农垦总局,Heilongjiang,8650557,17.30844156,23.59155844,11.04675325,2665.5,1178.7,314.7,1316.7,2768.23,黑土,Black soils,silty clay loam,32.2,34.8,389,5.6,150,95,28,10403
M-NEC,MNEC0284,2011,黑龙江农垦总局,Heilongjiang,8650557,17.30844156,23.59155844,11.04675325,2665.5,1178.7,314.7,1316.7,2768.23,黑土,Black soils,silty clay loam,35.1,31.2,256,6.3,150,95,28,10460
M-NEC,MNEC0285,2011,黑龙江农垦总局,Heilongjiang,8650557,17.30844156,23.59155844,11.04675325,2665.5,1178.7,314.7,1316.7,2768.23,黑土,Black soils,silty clay loam,41.3,32.5,345,6.3,150,95,28,10505
M-NEC,MNEC0286,2012,黑龙江农垦总局,Heilongjiang,8650557,17.5961039,23.82337662,11.35584416,2709.8,1181.1,455.5,1048.9,2398.64,黑土,Black soils,silty clay loam,61.9,34.7,221,5.4,160,115,25,15207
M-NEC,MNEC0287,2012,黑龙江农垦总局,Heilongjiang,8650557,17.5961039,23.82337662,11.35584416,2709.8,1181.1,455.5,1048.9,2398.64,黑土,Black soils,silty clay loam,74.6,29.3,236,5.2,160,115,25,16509
M-NEC,MNEC0288,2012,黑龙江农垦总局,Heilongjiang,8650557,17.5961039,23.82337662,11.35584416,2709.8,1181.1,455.5,1048.9,2398.64,黑土,Black soils,silty clay loam,77.6,25.7,241,5.4,160,115,25,16038
M-NEC,MNEC0289,2012,黑龙江农垦总局,Heilongjiang,8650557,17.5961039,23.82337662,11.35584416,2709.8,1181.1,455.5,1048.9,2398.64,黑土,Black soils,silty clay loam,70.4,29.4,262,5,160,115,25,11928
M-NEC,MNEC0290,2012,黑龙江农垦总局,Heilongjiang,8650557,17.5961039,23.82337662,11.35584416,2709.8,1181.1,455.5,1048.9,2398.64,黑土,Black soils,silty clay loam,59.5,31.4,246,5.6,160,115,25,13190
M-NEC,MNEC0291,2012,黑龙江农垦总局,Heilongjiang,8650557,17.5961039,23.82337662,11.35584416,2709.8,1181.1,455.5,1048.9,2398.64,黑土,Black soils,silty clay loam,61.5,29.9,235,5.1,160,115,25,14514
M-NEC,MNEC0292,2012,黑龙江农垦总局,Heilongjiang,8650557,17.5961039,23.82337662,11.35584416,2709.8,1181.1,455.5,1048.9,2398.64,黑土,Black soils,silty clay loam,64.5,26.3,261,5.6,160,115,25,13379
M-NEC,MNEC0293,2012,黑龙江农垦总局,Heilongjiang,8650557,17.5961039,23.82337662,11.35584416,2709.8,1181.1,455.5,1048.9,2398.64,黑土,Black soils,silty clay loam,70.6,27.6,218,5.2,160,115,25,13040
M-NEC,MNEC0294,2007,黑龙江农垦总局,Heilongjiang,8650741,21.85614035,27.6622807,16.3245614,2491.6,1351.6,254.4,1121.4,2352.42,黑土,Black soils,silty clay loam,34.5,21.9,374,5.5,119,47,26,7106
M-NEC,MNEC0295,2007,黑龙江农垦总局,Heilongjiang,8650741,21.85614035,27.6622807,16.3245614,2491.6,1351.6,254.4,1121.4,2352.42,黑土,Black soils,silty clay loam,20.3,11.9,223,6.8,119,47,26,6251
M-NEC,MNEC0296,2008,黑龙江农垦总局,Heilongjiang,8650741,21.25277778,26.6712963,16.2712963,2295.3,1215.3,314.1,922,2022.98,黑土,Black soils,silty clay loam,35.6,33,135,5.7,119,47,26,8240
M-NEC,MNEC0297,2008,黑龙江农垦总局,Heilongjiang,8650741,21.02654867,26.49380531,15.98318584,2376,1246,314.4,971.4,2106.19,黑土,Black soils,silty clay loam,30.7,30.6,224,7.9,119,47,26,8081
M-NEC,MNEC0298,2008,黑龙江农垦总局,Heilongjiang,8650741,20.97894737,26.45263158,15.91403509,2391.6,1251.6,314.4,984,2131.65,黑土,Black soils,silty clay loam,46,29.4,165,6.8,119,47,26,7248
M-NEC,MNEC0299,2010,黑龙江农垦总局,Heilongjiang,8650741,20.14489796,25.93673469,14.93469388,2961.3,1504.9,342.1,1330.5,2804.36,黑土,Black soils,silty clay loam,36.4,36.1,254,6.9,119,69,12,8585
M-NEC,MNEC0300,2010,黑龙江农垦总局,Heilongjiang,8650741,20.14489796,25.93673469,14.93469388,2961.3,1504.9,342.1,1330.5,2804.36,黑土,Black soils,silty clay loam,34.4,27.4,193,6.4,119,69,12,8376
M-NEC,MNEC0301,2010,黑龙江农垦总局,Heilongjiang,8650741,20.14489796,25.93673469,14.93469388,2961.3,1504.9,342.1,1330.5,2804.36,黑土,Black soils,silty clay loam,38.4,41.2,367,7.4,119,69,12,8253
M-NEC,MNEC0302,2010,黑龙江农垦总局,Heilongjiang,8650741,20.14489796,25.93673469,14.93469388,2961.3,1504.9,342.1,1330.5,2804.36,黑土,Black soils,silty clay loam,40.8,21.4,286,6.7,119,69,12,7967
M-NEC,MNEC0303,2011,黑龙江农垦总局,Heilongjiang,8650741,19.34657534,25.08424658,14.08356164,2824.6,1366.9,378,1367.7,2845.95,黑土,Black soils,silty clay loam,39.6,29.1,214,6.2,119,69,12,8162
M-NEC,MNEC0304,2011,黑龙江农垦总局,Heilongjiang,8650741,19.34657534,25.08424658,14.08356164,2824.6,1366.9,378,1367.7,2845.95,黑土,Black soils,silty clay loam,37.4,11.4,254,7,119,69,12,8294
M-NEC,MNEC0305,2011,黑龙江农垦总局,Heilongjiang,8650741,19.34657534,25.08424658,14.08356164,2824.6,1366.9,378,1367.7,2845.95,黑土,Black soils,silty clay loam,39.5,18.2,234,6.5,119,69,12,8669
M-NEC,MNEC0306,2011,黑龙江农垦总局,Heilongjiang,8650741,19.34657534,25.08424658,14.08356164,2824.6,1366.9,378,1367.7,2845.95,黑土,Black soils,silty clay loam,32,17.6,205,7.3,119,69,12,8469
M-NEC,MNEC0307,2012,黑龙江农垦总局,Heilongjiang,8650656,16.55325444,22.44970414,10.99940828,2797.5,1181.4,596.5,1177.8,2632.31,黑土,Black soils,loam,74.6,37.8,189,5.4,150,113,30,12008
M-NEC,MNEC0308,2012,黑龙江农垦总局,Heilongjiang,8650656,16.55325444,22.44970414,10.99940828,2797.5,1181.4,596.5,1177.8,2632.31,黑土,Black soils,loam,76.2,26.5,172,5.5,150,113,30,12065
M-NEC,MNEC0309,2012,黑龙江农垦总局,Heilongjiang,8650656,16.55325444,22.44970414,10.99940828,2797.5,1181.4,596.5,1177.8,2632.31,黑土,Black soils,loam,78.4,29.2,178,5.4,150,113,30,11844
M-NEC,MNEC0310,2012,黑龙江农垦总局,Heilongjiang,8650656,16.55325444,22.44970414,10.99940828,2797.5,1181.4,596.5,1177.8,2632.31,黑土,Black soils,loam,78.6,32.5,182,5.4,150,113,30,11834
M-NEC,MNEC0311,2012,黑龙江农垦总局,Heilongjiang,8650656,16.55325444,22.44970414,10.99940828,2797.5,1181.4,596.5,1177.8,2632.31,黑土,Black soils,loam,75.4,34.6,173,5.5,150,113,30,11871
M-NEC,MNEC0312,2012,黑龙江农垦总局,Heilongjiang,8650656,15.9922619,21.79166667,10.58690476,2695.9,1168.9,595.2,1170.8,2542.33,草甸土,Meadow soils,loam,69.8,30.5,189,5.8,128,90,45,10110
M-NEC,MNEC0313,2012,黑龙江农垦总局,Heilongjiang,8650656,15.9922619,21.79166667,10.58690476,2695.9,1168.9,595.2,1170.8,2542.33,草甸土,Meadow soils,loam,76.5,29.6,178,5.9,128,90,45,9870
M-NEC,MNEC0314,2012,黑龙江农垦总局,Heilongjiang,8650656,15.9922619,21.79166667,10.58690476,2695.9,1168.9,595.2,1170.8,2542.33,草甸土,Meadow soils,loam,69.8,23.6,147,5.7,128,90,45,9480
M-NEC,MNEC0315,2012,黑龙江农垦总局,Heilongjiang,8650656,15.9922619,21.79166667,10.58690476,2695.9,1168.9,595.2,1170.8,2542.33,草甸土,Meadow soils,loam,72.1,24.4,156,5.8,128,90,45,10035
M-NEC,MNEC0316,2012,黑龙江农垦总局,Heilongjiang,8650656,18.16928571,23.99571429,12.60785714,2543.7,1153,563.7,1002.5,2320.91,黑钙土,Chernozems,loam,60.8,26,247,5.4,150,90,53,10565
M-NEC,MNEC0317,2012,黑龙江农垦总局,Heilongjiang,8650656,18.16928571,23.99571429,12.60785714,2543.7,1153,563.7,1002.5,2320.91,黑钙土,Chernozems,loam,61.3,25.5,200,5.5,150,90,53,12228
M-NEC,MNEC0318,2012,黑龙江农垦总局,Heilongjiang,8650656,18.16928571,23.99571429,12.60785714,2543.7,1153,563.7,1002.5,2320.91,黑钙土,Chernozems,loam,58.9,32.1,210,5.4,150,90,53,12642
M-NEC,MNEC0319,2012,黑龙江农垦总局,Heilongjiang,8650656,18.16928571,23.99571429,12.60785714,2543.7,1153,563.7,1002.5,2320.91,黑钙土,Chernozems,loam,79.2,23.7,172,5.4,150,90,53,12900
M-NEC,MNEC0320,2012,黑龙江农垦总局,Heilongjiang,8650656,18.16928571,23.99571429,12.60785714,2543.7,1153,563.7,1002.5,2320.91,黑钙土,Chernozems,loam,68.6,30.9,304,5.4,150,90,53,12248
M-NEC,MNEC0321,2012,黑龙江农垦总局,Heilongjiang,8650656,18.16928571,23.99571429,12.60785714,2543.7,1153,563.7,1002.5,2320.91,黑钙土,Chernozems,loam,57.7,41.2,359,6.2,150,90,53,12209
M-NEC,MNEC0322,2012,黑龙江农垦总局,Heilongjiang,8650656,18.16928571,23.99571429,12.60785714,2543.7,1153,563.7,1002.5,2320.91,黑钙土,Chernozems,loam,75.8,36.1,203,6,150,90,53,10467
M-NEC,MNEC0323,2012,黑龙江农垦总局,Heilongjiang,8650656,18.16928571,23.99571429,12.60785714,2543.7,1153,563.7,1002.5,2320.91,黑钙土,Chernozems,loam,64.4,29.7,255,5.8,150,90,53,10539
M-NEC,MNEC0324,2012,黑龙江农垦总局,Heilongjiang,8650656,18.16928571,23.99571429,12.60785714,2543.7,1153,563.7,1002.5,2320.91,黑钙土,Chernozems,loam,64.3,32.1,231,6,150,90,53,13596
M-NEC,MNEC0325,2012,黑龙江农垦总局,Heilongjiang,8650656,18.16928571,23.99571429,12.60785714,2543.7,1153,563.7,1002.5,2320.91,黑钙土,Chernozems,loam,72,32.2,159,5.8,150,90,53,13542
M-NEC,MNEC0326,2011,黑龙江农垦总局,Heilongjiang,8650566,16.51375,22.55125,11.01625,2646.7,1192.1,352.1,1162.7,2424.75,黑土,Black soils,sandy loam,46.4,22.3,145,5.6,45,60,23,8432
M-NEC,MNEC0327,2011,黑龙江农垦总局,Heilongjiang,8650566,16.3993865,22.44233129,10.85521472,2677.6,1194.2,352.1,1192.4,2479.2,暗棕壤,Dark brown earths,loam,48.5,24.6,152,5.6,45,60,23,7737
M-NEC,MNEC0328,2011,黑龙江农垦总局,Heilongjiang,8650566,16.3993865,22.44233129,10.85521472,2677.6,1194.2,352.1,1192.4,2479.2,黑土,Black soils,loam,42.6,22,180,5.4,45,60,23,9515
M-NEC,MNEC0329,2011,黑龙江农垦总局,Heilongjiang,8650566,16.4462963,22.4845679,10.91481481,2668.8,1194.2,352.1,1185.9,2471.68,黑土,Black soils,loam,50.8,24.4,154,5.5,45,60,23,7214
M-NEC,MNEC0330,2011,黑龙江农垦总局,Heilongjiang,8650566,16.42777778,22.4617284,10.9154321,2665.8,1192.4,352.1,1175,2439.16,黑土,Black soils,sandy loam,40.1,24.6,154,5.4,45,60,23,8954
M-NEC,MNEC0331,2011,黑龙江农垦总局,Heilongjiang,8650566,16.42777778,22.4617284,10.9154321,2665.8,1192.4,352.1,1175,2439.16,暗棕壤,Dark brown earths,loam,46.4,23.8,131,5.2,45,60,23,10497
M-NEC,MNEC0332,2011,黑龙江农垦总局,Heilongjiang,8650566,16.4462963,22.4845679,10.91481481,2668.8,1194.2,352.1,1185.9,2471.68,白浆土,Albic soils,sandy loam,45.5,28.5,125,5.4,45,60,23,9462
M-NEC,MNEC0333,2011,黑龙江农垦总局,Heilongjiang,8650566,16.3993865,22.44233129,10.85521472,2677.6,1194.2,352.1,1192.4,2479.2,黑土,Black soils,sandy loam,48.2,24.1,195,5.6,45,60,23,9005
M-NEC,MNEC0334,2011,黑龙江农垦总局,Heilongjiang,8650566,16.46583851,22.50807453,10.9552795,2655.5,1192.1,352.1,1169.2,2432.27,黑土,Black soils,loam,52.6,28.3,203,5.5,45,60,23,7004
M-NEC,MNEC0335,2011,黑龙江农垦总局,Heilongjiang,8650566,16.45217391,22.47826087,10.95093168,2653.3,1189.9,352.1,1161.7,2413.22,黑土,Black soils,loam,46,32.1,166,5.8,45,60,23,9005
M-NEC,MNEC0336,2008,黑龙江省,Heilongjiang,8650953,20.08397436,25.16025641,15.09166667,3133.1,1574.9,353.7,1147.4,2632.13,黑钙土,Chernozems,clay loam,27.1,35.5,176,7.6,165,75,90,12014
M-NEC,MNEC0337,2007,黑龙江省,Heilongjiang,8650953,20.20700637,25.33630573,15.04904459,3172.5,1602.5,347.4,1194.2,2719.69,黑钙土,Chernozems,clay loam,29.8,31.2,176,7.7,105,75,90,10521
M-NEC,MNEC0338,2008,黑龙江省,Heilongjiang,8650953,19.86540881,24.94779874,14.84654088,3158.6,1576.6,353.7,1171.2,2681.17,黑土,Black soils,loam,29.2,45.6,210,6.6,165,75,90,12576
M-NEC,MNEC0339,2007,黑龙江省,Heilongjiang,8650953,20.07106918,25.22641509,14.89622642,3191.3,1604.6,347.4,1217.1,2759.53,黑土,Black soils,loam,20.5,35.3,205,6.4,105,75,90,11783
M-NEC,MNEC0340,2007,黑龙江省,Heilongjiang,8650953,19.979375,25.135,14.81875,3196.7,1604.6,347.4,1228.1,2781.35,草甸土,Meadow soils,clay loam,22.7,29.4,140,6.4,105,75,90,11729
M-NEC,MNEC0341,2007,黑龙江省,Heilongjiang,8650953,20.07106918,25.22641509,14.89622642,3191.3,1604.6,347.4,1217.1,2759.53,黑土,Black soils,clay loam,32.3,62.7,197,7.7,105,75,90,10317
M-NEC,MNEC0342,2007,黑龙江省,Heilongjiang,8650953,20.02389937,25.12201258,14.92012579,3183.8,1601.7,347.4,1216.7,2773.03,黑土,Black soils,loamy sand,35.7,22.7,190,6,105,75,90,9761
M-NEC,MNEC0343,2008,黑龙江省,Heilongjiang,8650953,19.98227848,25.07088608,14.9721519,3157.2,1579,353.7,1160.4,2654.56,黑土,Black soils,clay loam,31.8,68.3,200,6.5,165,75,90,10176
M-NEC,MNEC0344,2007,黑龙江省,Heilongjiang,8650953,19.92981366,25.08447205,14.78136646,3208.7,1606.6,347.4,1235.4,2797.9,黑土,Black soils,clay loam,46.6,38.8,306,5.1,105,75,90,9251
M-NEC,MNEC0345,2008,黑龙江省,Heilongjiang,8650953,19.86540881,24.94779874,14.84654088,3158.6,1576.6,353.7,1171.2,2681.17,黑土,Black soils,silty clay loam,32.5,48.6,190,7.2,165,75,90,10805
M-NEC,MNEC0346,2007,黑龙江省,Heilongjiang,8650953,20.12151899,25.24746835,14.96202532,3179.2,1602.5,347.4,1207.1,2744.27,黑土,Black soils,silty clay loam,39,29.9,168,6.1,105,75,90,10650
M-NEC,MNEC0347,2008,黑龙江省,Heilongjiang,8650953,19.91708861,24.98797468,14.92468354,3146.9,1574.9,353.7,1165.9,2671.22,黑土,Black soils,clay loam,28.5,56.6,191,6.4,165,75,90,10800
M-NEC,MNEC0348,2007,黑龙江省,Heilongjiang,8650953,20.12151899,25.24746835,14.96202532,3179.2,1602.5,347.4,1207.1,2744.27,黑土,Black soils,clay loam,31.7,68.6,123,6.5,105,75,90,10463
M-NEC,MNEC0349,2007,黑龙江省,Heilongjiang,8650953,20.07106918,25.22641509,14.89622642,3191.3,1604.6,347.4,1217.1,2759.53,黑土,Black soils,clay loam,21.3,35.8,185,5.7,105,75,90,10853
M-NEC,MNEC0350,2007,黑龙江省,Heilongjiang,8650953,20.07106918,25.22641509,14.89622642,3191.3,1604.6,347.4,1217.1,2759.53,黑土,Black soils,clay loam,32.6,45.5,198,6.8,105,75,90,11705
M-NEC,MNEC0351,2007,黑龙江省,Heilongjiang,8650859,19.24013158,24.92631579,13.69868421,2924.5,1408.2,291.9,1096.7,2510.89,黑土,Black soils,silty clay loam,35.9,8.4,181,8,105,75,90,8726
M-NEC,MNEC0352,2007,黑龙江省,Heilongjiang,8650859,19.24013158,24.92631579,13.69868421,2924.5,1408.2,291.9,1096.7,2510.89,草甸土,Meadow soils,silty clay loam,32.5,16,193,7.6,105,75,90,8177
M-NEC,MNEC0353,2008,黑龙江省,Heilongjiang,8650859,20.16883117,25.21298701,15.20714286,3106,1567.8,351.9,1140.4,2609.1,黑钙土,Chernozems,loam,32.5,9.8,171,7.6,105,75,90,8429
M-NEC,MNEC0354,2008,黑龙江省,Heilongjiang,8650859,20.16883117,25.21298701,15.20714286,3106,1567.8,351.9,1140.4,2609.1,黑钙土,Chernozems,loam,34.1,10,107,8.4,105,75,90,8343
M-NEC,MNEC0355,2007,黑龙江省,Heilongjiang,8650859,19.284,24.90733333,13.77666667,2892.6,1396.3,291.9,1085.9,2498.31,黑钙土,Chernozems,silty clay loam,28.3,10,197,7.8,105,75,90,5672
M-NEC,MNEC0356,2007,黑龙江省,Heilongjiang,8650859,19.284,24.90733333,13.77666667,2892.6,1396.3,291.9,1085.9,2498.31,黑钙土,Chernozems,silty clay loam,28.5,12.6,197,7.8,105,75,90,5835
M-NEC,MNEC0357,2007,黑龙江省,Heilongjiang,8650859,18.86603774,24.61069182,13.2836478,2999.7,1422.8,304.4,1150.2,2613.75,黑土,Black soils,silty clay loam,31.3,7.6,142,7.5,105,75,90,7710
M-NEC,MNEC0358,2007,黑龙江省,Heilongjiang,8650859,18.81296296,24.56975309,13.16851852,3047.7,1440.8,304.9,1177.2,2671.91,草甸土,Meadow soils,silty clay loam,43.7,5.2,101,7.6,105,75,90,7815
M-NEC,MNEC0359,2008,黑龙江省,Heilongjiang,8650859,19.42547771,24.79872611,14.16242038,3049.8,1486,341.4,1438.6,3048.13,黑土,Black soils,loam,35,24.6,201,7.7,105,75,90,7530
M-NEC,MNEC0360,2008,黑龙江省,Heilongjiang,8650859,19.42547771,24.79872611,14.16242038,3049.8,1486,341.4,1438.6,3048.13,黑钙土,Chernozems,loam,35,20.5,123,7.6,105,75,90,7845
M-NEC,MNEC0361,2007,黑龙江省,Heilongjiang,8650859,19.14451613,24.80774194,13.55096774,2967.4,1421.1,293.4,1132,2597.14,草甸土,Meadow soils,loam,37,6.8,173,7.8,105,75,90,7494
M-NEC,MNEC0362,2007,黑龙江省,Heilongjiang,8650859,19.284,24.90733333,13.77666667,2892.6,1396.3,291.9,1085.9,2498.31,黑土,Black soils,loam,34.5,6.2,137,8.2,105,75,90,7856
M-NEC,MNEC0363,2008,黑龙江省,Heilongjiang,8650859,19.91528662,24.96942675,14.92866242,3126.7,1568,353.6,1153.2,2656.49,黑钙土,Chernozems,loam,34.1,10,107,8.4,105,75,90,7998
M-NEC,MNEC0364,2008,黑龙江省,Heilongjiang,8650859,19.91528662,24.96942675,14.92866242,3126.7,1568,353.6,1153.2,2656.49,黑钙土,Chernozems,loam,34.3,17.4,261,7.9,105,75,90,7913
M-NEC,MNEC0365,2008,黑龙江省,Heilongjiang,8650859,20.14,25.19677419,15.1516129,3121.7,1573.5,351.9,1145.8,2623.34,黑钙土,Chernozems,loam,32.7,6.2,137,7.9,105,75,90,7439
M-NEC,MNEC0366,2008,黑龙江省,Heilongjiang,8650859,20.14,25.19677419,15.1516129,3121.7,1573.5,351.9,1145.8,2623.34,黑钙土,Chernozems,loam,31.2,6.8,173,7.8,105,75,90,7698
M-NEC,MNEC0367,2008,黑龙江省,Heilongjiang,8650859,19.91528662,24.96942675,14.92866242,3126.7,1568,353.6,1153.2,2656.49,黑钙土,Chernozems,loam,32.1,23,249,7.8,105,75,90,8447
M-NEC,MNEC0368,2008,黑龙江省,Heilongjiang,8650859,19.91528662,24.96942675,14.92866242,3126.7,1568,353.6,1153.2,2656.49,黑土,Black soils,loam,31.2,19.1,176,7.8,105,75,90,8010
M-NEC,MNEC0369,2008,黑龙江省,Heilongjiang,8650851,18.75424837,24.0620915,13.51437908,2869.4,1348.6,402.9,1242.5,2720.74,草甸土,Meadow soils,loam,33,49.7,197,7.1,105,75,90,7823
M-NEC,MNEC0370,2008,黑龙江省,Heilongjiang,8650851,18.75424837,24.0620915,13.51437908,2869.4,1348.6,402.9,1242.5,2720.74,草甸土,Meadow soils,loam,33,49.7,197,7.1,105,75,90,7113
M-NEC,MNEC0371,2008,黑龙江省,Heilongjiang,8650851,18.59230769,23.90512821,13.33910256,2900.4,1351.2,402.9,1265.7,2763.59,黑钙土,Chernozems,loam,28,35.1,152,7.1,105,75,90,7595
M-NEC,MNEC0372,2008,黑龙江省,Heilongjiang,8650851,18.59230769,23.90512821,13.33910256,2900.4,1351.2,402.9,1265.7,2763.59,黑钙土,Chernozems,loam,28,35.1,152,7.1,105,75,90,8171
M-NEC,MNEC0373,2008,黑龙江省,Heilongjiang,8650851,18.65806452,23.97354839,13.39870968,2892,1351.2,402.9,1262.9,2756.7,草甸土,Meadow soils,loam,28,31.5,159,7.2,105,75,90,7695
M-NEC,MNEC0374,2008,黑龙江省,Heilongjiang,8650851,18.65806452,23.97354839,13.39870968,2892,1351.2,402.9,1262.9,2756.7,草甸土,Meadow soils,loam,28,31.5,159,7.2,105,75,90,8135
M-NEC,MNEC0375,2008,黑龙江省,Heilongjiang,8650851,18.65806452,23.97354839,13.39870968,2892,1351.2,402.9,1262.9,2756.7,黑钙土,Chernozems,loam,27,37.5,171,7.1,105,75,90,7406
M-NEC,MNEC0376,2008,黑龙江省,Heilongjiang,8650851,18.65806452,23.97354839,13.39870968,2892,1351.2,402.9,1262.9,2756.7,黑钙土,Chernozems,loam,27,37.5,171,7.1,105,75,90,7379
M-NEC,MNEC0377,2007,黑龙江省,Heilongjiang,8650851,19.00064935,24.70714286,13.56948052,2926.1,1390.3,276.1,1296.3,2811.38,黑钙土,Chernozems,clay loam,25.6,18.6,152,7.4,105,75,90,8439
